QuantityReturned,PurchaseAmount,CustomerAccountAge,PreviousReturns,PreviousFraudReports,ProductCategory_Beauty & Health,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Home & Garden,ReasonForReturn_Defective,ReasonForReturn_Did not like,ReasonForReturn_No longer needed,ReasonForReturn_Not as described,ReasonForReturn_Wrong item,ReturnCondition_Complete,ReturnCondition_Damaged,ReturnCondition_Defective,ReturnCondition_Opened,ReturnCondition_Unopened,DeliveryType_Express,DeliveryType_Standard
-1.161892807,0.297891504,-0.690305574,0.642857143,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.385874903,1.642146466,-1.107768348,0.071428571,0.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-1.161892807,-1.649366887,-0.702656544,0.428571429,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
-1.549901759,1.652800294,0.490447124,0.071428571,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.166160905,-0.260573635,-0.265432218,0.642857143,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.385874903,-0.43233702,1.372306356,0.214285714,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.002134049,-0.398115759,-0.823696046,0.928571429,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.778151953,-0.620591724,0.095216095,0.071428571,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.390143001,0.653027232,1.377246744,0.357142857,0.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1.166160905,1.566215913,-1.063304857,0.285714286,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.002134049,-0.421210133,-0.277783188,0.285714286,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
-1.161892807,0.497414152,-0.132041746,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.002134049,1.554423076,-0.697716156,0.785714286,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-1.161892807,0.048202681,-0.934854773,0.357142857,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.390143001,-0.770374622,1.666259433,0.571428571,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.554169857,-0.954423976,0.339765294,0.285714286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.385874903,1.152997773,1.019068624,0.857142857,0.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1.554169857,-1.112522189,-0.878040313,0.928571429,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1.554169857,1.371816698,0.263189282,0.214285714,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.778151953,-1.05264894,1.441471786,0.357142857,0.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1.166160905,0.115692082,-0.21602834,0.071428571,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.773883855,-0.184002415,-0.613729562,0.428571429,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
-0.385874903,1.672583559,0.144619974,0.714285714,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.385874903,-0.70671626,-0.522332387,0.5,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1.554169857,-0.237037242,1.710722924,0.214285714,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.773883855,1.163391473,1.384657326,0.5,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
-1.161892807,-1.394482916,0.028520859,1,0.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.778151953,-0.713532438,1.22409472,0.857142857,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.773883855,-0.028972302,0.799221365,0.5,0.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.166160905,0.51775303,-0.243200473,0.642857143,0.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.385874903,-0.104113658,-0.450696763,0.357142857,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1.166160905,1.162054691,0.144619974,0.714285714,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-1.161892807,1.617587438,1.38712752,0.357142857,0.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
-1.549901759,1.065534229,0.2557787,0.214285714,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0.390143001,0.6772622,1.522988186,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.390143001,-0.639240735,1.735424863,0.357142857,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1.166160905,-0.180953251,1.592153616,0,0.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
-0.773883855,-0.214651243,0.431162469,0.071428571,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.778151953,-0.01744168,-1.32267522,0.214285714,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.778151953,-0.124371225,-0.176505237,0.071428571,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-1.549901759,0.714343167,0.344705682,0.928571429,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.166160905,-0.570252461,0.426222082,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0.002134049,-0.762762296,-0.416114048,0.857142857,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0.390143001,-0.004353023,-1.520290734,0.785714286,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1.554169857,-1.279578541,1.434061204,0.357142857,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.773883855,-1.454807813,0.520089451,0.428571429,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.166160905,-0.437881996,0.497857705,0.714285714,0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.002134049,-0.784462046,1.535339155,0.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1.166160905,0.277595196,-0.376590945,0.214285714,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.390143001,-0.880146613,0.781930007,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
-1.549901759,-0.845604727,0.357056652,0.214285714,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.773883855,0.255747712,-0.60631898,0.571428571,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0.390143001,-1.440865299,1.352544805,0.571428571,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1.166160905,1.294152342,-0.211087952,0.071428571,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.385874903,-0.256366219,-1.666032176,0.571428571,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.385874903,1.408197908,0.818982916,0.214285714,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-1.161892807,0.604281996,-0.171564849,1,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.778151953,1.292462656,-0.460577539,0.714285714,0.5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
-0.773883855,-0.70552908,-0.181445625,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.554169857,-1.543147393,1.609444973,0.714285714,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.390143001,0.903512376,-0.334597648,0.642857143,0.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
-1.161892807,0.907413183,-1.048483694,0.214285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1.166160905,1.676443219,0.433632663,0.214285714,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1.554169857,0.585323085,0.139679586,0.285714286,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.385874903,-0.832523045,-0.803934495,0.357142857,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.390143001,-0.259216635,0.026050665,0.642857143,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.549901759,0.648363498,0.89061854,0.142857143,0.5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.385874903,-0.184310889,0.734996323,0.785714286,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.002134049,-0.470406614,-1.154702032,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0.778151953,-0.116831554,1.303140926,0.142857143,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
-1.549901759,0.945637771,-1.369608904,0.071428571,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.385874903,-1.068527246,1.483465083,0.428571429,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1.166160905,-1.513796746,-0.766881586,0.785714286,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0.778151953,-1.01649296,0.727585741,0.285714286,0.5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.390143001,-0.282810657,-0.122160971,0.642857143,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.390143001,-0.618518429,0.712764577,0.428571429,0.5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
-1.549901759,-0.737319732,1.107995606,0.285714286,0.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.385874903,1.233275281,-1.255979984,0.5,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-1.161892807,-1.166515055,0.818982916,0.785714286,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
-1.549901759,-0.840511754,-0.616199756,0.428571429,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.549901759,0.622459134,-1.201635717,0.142857143,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
-1.161892807,1.56057887,-0.579146847,0.142857143,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.385874903,-1.358376603,0.21131521,0.642857143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0.778151953,-0.788643816,1.527928573,0.357142857,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1.166160905,0.973198851,1.009187849,0.357142857,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-0.385874903,-1.097410984,0.505268287,0.428571429,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.390143001,1.413509852,1.058591727,0.785714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1.166160905,-0.683650923,-0.74464984,0.714285714,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
-0.773883855,1.447265298,-1.196695329,0.857142857,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1.166160905,0.164249458,-0.509981417,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
-0.385874903,0.252101596,1.31796209,0.928571429,0.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.002134049,-1.393710933,1.241386078,0.428571429,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-1.549901759,0.616985603,1.518047798,0.357142857,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.390143001,-1.350415554,0.707824189,0.571428571,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
-0.773883855,1.572035312,0.423751888,0.214285714,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.773883855,-1.181830133,-0.682894992,0.642857143,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.161892807,1.349300438,0.32494413,0.071428571,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1.554169857,1.096337235,-0.53715355,0.642857143,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.161892807,-1.138851686,-1.606747521,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.554169857,-0.160959029,-0.169094655,0.071428571,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1.554169857,1.40145074,1.261147629,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.390143001,-0.388247391,0.273070058,0.857142857,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1.166160905,-0.040953969,-1.443714722,0.285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.390143001,-0.338981278,1.271028405,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.166160905,0.802257176,1.540279543,0.071428571,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.390143001,-0.23233255,-0.939795161,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-1.549901759,0.809923419,1.204333169,0.142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.385874903,0.758962671,1.014128236,0.214285714,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-0.385874903,-0.057571853,0.747347292,0.071428571,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.002134049,-0.931190944,1.530398767,0.214285714,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.778151953,0.451672241,0.885678152,0.357142857,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1.166160905,-0.484542253,-0.645842083,0.714285714,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1.166160905,1.217615511,-0.717477707,0.857142857,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1.166160905,0.915124104,0.67077128,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.166160905,0.62875665,1.1104658,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
-1.549901759,1.00058773,-0.085108062,0.785714286,0.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1.554169857,-0.166770259,1.345134223,0.285714286,0.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.773883855,-0.703920955,-0.989199039,0.071428571,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.161892807,-0.416062919,-0.317306291,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1.554169857,-0.611814275,0.781930007,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.778151953,-1.171324623,-0.67548441,0.5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-0.385874903,1.509758414,-0.994139427,0.285714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.002134049,-0.89705308,-0.853338373,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.778151953,0.320528266,-1.688263921,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-0.385874903,0.848461963,0.895558928,0.142857143,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0.390143001,-0.239885335,1.251266853,0.428571429,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.554169857,1.513872038,-1.132470287,0.571428571,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-1.549901759,-1.392106653,0.883207958,0.214285714,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.385874903,0.875782866,0.82145311,0.428571429,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.773883855,1.269204491,0.860976213,0.571428571,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.385874903,-0.988469781,-1.465946467,0.714285714,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.778151953,-1.191388236,-0.509981417,0.214285714,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.773883855,0.455329044,0.460804797,0.214285714,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
-0.385874903,0.694111239,0.964724358,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
-1.161892807,-0.656767206,-0.332127454,0.357142857,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.554169857,0.572413503,-1.209046299,0.857142857,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.778151953,0.163052679,-0.962026906,0.857142857,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
-1.161892807,0.056993656,1.490875665,0.428571429,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0.390143001,-0.82880151,-0.922503803,0.142857143,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1.166160905,-0.735780024,-1.423953171,0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.385874903,1.126557811,1.668729627,0.571428571,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
-0.385874903,-0.268014833,1.038830176,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0.778151953,-0.073172523,-0.673014216,0.857142857,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.002134049,-0.068033757,-0.890391282,0.714285714,0.5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-1.549901759,-0.766737325,-0.934854773,0.142857143,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1.554169857,1.508213305,0.925201255,0.428571429,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0.778151953,0.568264807,1.1104658,0.571428571,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
-1.161892807,1.348713592,0.238487343,0.714285714,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-1.549901759,0.824076588,0.245897925,0.857142857,0.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.773883855,1.393479301,-0.576676653,0.642857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.161892807,-0.024683024,-1.377019486,0.642857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.390143001,0.689180482,-0.371650557,0.571428571,0.5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
-1.549901759,0.835055213,1.52545838,0.285714286,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1.166160905,-0.330339051,1.026479206,0.785714286,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.385874903,0.014183279,-1.594396552,0.857142857,0.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.002134049,-0.98628498,-0.141922522,0.214285714,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
0.390143001,0.797091816,-1.083066409,0.214285714,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-1.161892807,-1.544039922,-1.223867462,0.857142857,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-1.549901759,-0.098438323,-0.070286898,0.357142857,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.773883855,-1.150256697,-0.534683357,0.928571429,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0.002134049,-1.416955003,0.638658759,0.571428571,0.5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-1.549901759,-0.944292807,-1.493118601,0.285714286,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1.554169857,1.711624716,0.643599147,0.214285714,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-1.549901759,1.612773835,-0.060406122,0.714285714,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-1.161892807,-0.397236677,0.354586458,0.857142857,0.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.549901759,0.773182363,1.300670732,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.773883855,-0.587464828,-0.89533167,0.857142857,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1.166160905,-1.246351399,-0.848397985,1,0.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.002134049,0.246813581,-0.107339807,0.142857143,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1.166160905,-0.492366692,-0.055465734,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.773883855,1.353963818,-1.507939764,0.857142857,0.5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
-0.385874903,0.651114452,-0.645842083,0.785714286,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-1.549901759,-0.148492258,0.322473937,0.857142857,0.5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-0.773883855,-0.183145898,1.485935277,0.642857143,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-1.549901759,-0.365859492,0.727585741,0.214285714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.554169857,-0.999227805,0.920260867,0.142857143,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.166160905,-0.612513483,0.646069341,0.428571429,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
-1.549901759,0.625955302,-0.087578256,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0.390143001,1.283217697,0.478096154,0.214285714,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1.166160905,0.127763015,-1.028722142,0.214285714,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.002134049,1.277716934,-1.083066409,0.928571429,0.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.385874903,-0.145315423,1.372306356,0.571428571,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1.554169857,0.481354151,1.137637933,0.142857143,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
-1.549901759,0.890015548,0.450924021,0.428571429,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.773883855,1.456929394,0.786870395,0.071428571,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1.166160905,1.706510969,1.073412891,0.285714286,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.549901759,-0.486002652,-1.683323533,0.285714286,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.002134049,0.534345435,-0.248140861,0.5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.554169857,1.402222691,0.018640083,0.5,0.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
-1.161892807,-0.505648019,1.397008295,0.785714286,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-1.549901759,0.32360144,0.132269004,0.142857143,0.5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.778151953,0.848834526,0.680652056,0.285714286,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1.166160905,-1.635750314,1.574862258,0.928571429,0.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-0.385874903,-0.431595646,-0.114750389,0,0.5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
-1.549901759,-1.689844062,-1.263390565,1,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
-1.161892807,1.269841922,1.609444973,0.785714286,0.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-1.549901759,-0.758599203,0.181672883,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
-1.161892807,1.23774622,-0.13451194,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.549901759,-1.161924452,-0.626080532,0.071428571,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.554169857,-1.524079629,0.119918034,0.785714286,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1.166160905,-0.77680566,-0.811345076,0.357142857,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
-1.161892807,0.517283134,1.162339872,0.714285714,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
1.554169857,1.426376598,1.080823472,0.571428571,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.773883855,0.410940482,-0.003591662,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0.002134049,-0.470901306,-1.525231122,0.714285714,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.161892807,-0.977799368,0.34964607,0.714285714,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.778151953,1.24107501,-0.754530616,0.857142857,0.5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1.554169857,1.43810327,0.574433717,0.928571429,0.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1.554169857,-1.58795653,-0.292604352,0.142857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0.778151953,-0.612894049,-0.094988837,0.714285714,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
-1.161892807,0.648497973,-1.591926358,0.5,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-1.161892807,1.001336592,1.256207241,0.142857143,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.161892807,0.674937729,0.784400201,0.642857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0.002134049,-1.417354793,0.058163186,0.428571429,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-1.549901759,-0.244049036,1.488405471,0.642857143,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0.390143001,-1.678419042,-0.500100642,0.571428571,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1.166160905,1.436521859,1.271028405,0.714285714,0.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
-1.161892807,-0.113767726,-1.537582091,0.714285714,0.5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
-0.385874903,-1.557040812,1.723073894,0.642857143,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.773883855,0.193566438,-0.836047016,0.285714286,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.390143001,-1.219295935,1.397008295,0.357142857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
-1.549901759,1.282113462,-0.734769065,0.071428571,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.778151953,-1.506177185,-1.399251231,0,0.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
