OrderID,ProductCategory,QuantityReturned,PurchaseAmount,ReasonForReturn,CustomerAccountAge,PreviousReturns,PreviousFraudReports,DeliveryType,ReturnCondition,RefundIssued,Fraud
2100,Home & Garden,9,110.3405007,Not as described,1271,12,0,Standard,Unopened,216.4639474,1
2101,Home & Garden,3,300.7971097,Not as described,278,2,1,Standard,Unopened,205.7619424,1
2102,Electronics,6,252.5800309,Did not like,1130,2,2,Standard,Damaged,578.3488651,1
2103,Beauty & Health,6,269.2151257,Defective,251,12,1,Express,Defective,117.5489204,0
2104,Electronics,2,84.54442535,No longer needed,934,11,0,Standard,Defective,375.9063515,1
2105,Beauty & Health,7,268.2808762,Wrong item,681,10,0,Express,Opened,365.7035535,0
2106,Home & Garden,9,43.74953171,Defective,1476,6,1,Express,Damaged,180.2058865,0
2107,Home & Garden,1,443.136943,Did not like,664,13,1,Express,Unopened,224.3938553,1
2108,Electronics,8,184.7598516,Defective,295,9,1,Standard,Defective,207.6235604,1
2109,Clothing,2,431.0419159,Not as described,424,1,2,Express,Damaged,515.3371348,1
2110,Electronics,1,356.795057,Defective,581,7,1,Standard,Complete,264.254203,1
2111,Beauty & Health,8,387.7628429,Defective,307,14,0,Express,Defective,247.2857055,1
2112,Electronics,2,170.9813574,Defective,1035,6,0,Standard,Unopened,400.1964377,0
2113,Books,6,129.3170911,Wrong item,1426,7,2,Standard,Complete,322.5286957,0
2114,Beauty & Health,6,215.2354658,Did not like,1422,9,1,Express,Complete,284.2853326,1
2115,Beauty & Health,5,31.62841396,Defective,1056,5,2,Express,Complete,440.1812665,0
2116,Clothing,8,461.0027249,Defective,525,4,1,Express,Unopened,276.9406109,1
2117,Home & Garden,3,205.7668477,Wrong item,1185,10,0,Standard,Damaged,172.1870052,0
2118,Beauty & Health,4,494.5071703,No longer needed,1318,3,1,Standard,Defective,458.0155352,0
2119,Home & Garden,7,385.495722,Defective,666,13,1,Standard,Damaged,87.2977552,0
2120,Electronics,7,58.6472047,Defective,1486,7,0,Express,Unopened,599.8221568,0
2121,Books,8,336.8903734,No longer needed,717,13,0,Standard,Opened,378.1470567,0
2122,Clothing,2,150.0027991,Defective,1044,1,0,Standard,Defective,168.9662657,0
2123,Home & Garden,2,136.9849499,Defective,1201,14,1,Standard,Defective,158.9997059,1
2124,Beauty & Health,4,143.1500816,Defective,986,5,2,Standard,Opened,200.5436998,0
2125,Home & Garden,9,459.7160234,Did not like,1028,13,1,Express,Complete,533.5995513,1
2126,Beauty & Health,9,259.9904845,Not as described,383,11,2,Standard,Defective,504.6786804,1
2127,Home & Garden,4,341.3460314,Did not like,1180,13,1,Express,Defective,129.4904734,1
2128,Beauty & Health,9,154.8549564,No longer needed,780,9,1,Standard,Defective,380.0223562,1
2129,Electronics,3,271.0181385,Did not like,475,5,1,Standard,Unopened,550.9966145,0
2130,Beauty & Health,5,188.0480663,Did not like,475,4,1,Standard,Opened,453.2239027,0
2131,Beauty & Health,9,174.1467394,Wrong item,871,1,2,Express,Defective,373.1015912,1
2132,Books,6,138.545047,No longer needed,887,4,1,Standard,Opened,164.7466615,0
2133,Beauty & Health,3,216.3233113,No longer needed,472,14,0,Express,Complete,568.9406133,1
2134,Books,9,336.8144531,No longer needed,956,2,0,Standard,Defective,540.4922791,0
2135,Clothing,6,126.5810125,Did not like,343,6,1,Express,Damaged,226.6737128,0
2136,Books,4,483.4131137,No longer needed,861,6,2,Standard,Damaged,323.7267462,1
2137,Electronics,4,79.8136047,Wrong item,1162,7,0,Express,Damaged,95.01235684,0
2138,Books,8,250.4994597,Defective,1432,10,0,Express,Damaged,397.3005452,0
2139,Clothing,7,60.81354385,Did not like,732,11,0,Standard,Unopened,79.90859692,1
2140,Electronics,1,30.87935411,Defective,185,13,1,Standard,Complete,548.3092131,1
2141,Home & Garden,6,462.8851135,Defective,198,9,0,Express,Defective,534.215978,1
2142,Home & Garden,8,408.9847011,Did not like,473,10,2,Standard,Complete,204.7991678,0
2143,Books,3,353.1945791,Did not like,857,13,2,Standard,Damaged,458.1268763,1
2144,Books,9,435.2915903,No longer needed,1331,8,2,Standard,Complete,291.6465394,0
2145,Clothing,2,405.367243,Wrong item,724,0,0,Express,Complete,514.9488886,1
2146,Clothing,6,330.6741061,Did not like,1082,3,0,Express,Unopened,83.80839194,0
2147,Beauty & Health,1,426.7243164,Defective,182,5,2,Standard,Damaged,328.1389476,0
2148,Clothing,2,207.5842657,Did not like,100,6,0,Standard,Opened,268.563212,1
2149,Beauty & Health,5,285.32088,Wrong item,536,10,2,Express,Complete,193.2024887,0
2150,Electronics,1,392.6291134,Not as described,785,4,1,Standard,Complete,165.1043454,1
2151,Books,8,60.7030478,Defective,349,5,1,Standard,Damaged,422.0929098,0
2152,Electronics,1,432.1498242,Not as described,509,0,1,Express,Unopened,161.0437973,0
2153,Clothing,9,95.27861873,Not as described,837,13,0,Standard,Defective,397.7078646,1
2154,Electronics,3,434.9798014,Wrong item,1207,10,1,Express,Damaged,264.3408448,0
2155,Electronics,2,169.4397784,Did not like,589,4,1,Standard,Defective,183.436723,0
2156,Electronics,1,176.8557661,Not as described,338,1,2,Express,Opened,481.043258,0
2157,Clothing,9,55.49537114,No longer needed,1022,14,2,Express,Defective,250.1417209,1
2158,Electronics,4,445.2318195,Did not like,639,13,2,Standard,Complete,58.22141902,0
2159,Beauty & Health,1,103.7649931,Defective,479,10,1,Express,Unopened,518.1298718,1
2160,Clothing,1,322.423953,Did not like,898,1,2,Standard,Opened,222.9902731,0
2161,Electronics,7,329.1044476,Wrong item,1042,0,1,Express,Unopened,502.2717828,1
2162,Clothing,2,154.9527216,Wrong item,1451,9,0,Express,Unopened,350.4835629,1
2163,Home & Garden,7,493.1172596,Defective,1427,8,1,Standard,Defective,534.7295627,0
2164,Beauty & Health,7,50.79978469,Defective,1405,3,2,Standard,Unopened,279.9373085,0
2165,Electronics,9,311.7785653,Defective,794,3,2,Express,Opened,143.2115205,0
2166,Home & Garden,7,250.1810852,Wrong item,1468,8,2,Standard,Unopened,59.90384468,0
2167,Home & Garden,1,137.8323714,Did not like,234,4,2,Express,Opened,478.1918535,1
2168,Clothing,8,98.50482144,Not as described,460,3,0,Express,Complete,478.6028763,0
2169,Home & Garden,8,373.8004919,Not as described,668,6,0,Express,Complete,157.5914445,1
2170,Beauty & Health,4,459.8311398,No longer needed,1238,12,1,Standard,Defective,575.5015301,1
2171,Beauty & Health,8,71.62220574,Wrong item,285,12,2,Express,Damaged,571.9996175,0
2172,Books,4,113.1105018,Defective,577,4,0,Standard,Complete,251.0250174,1
2173,Beauty & Health,8,493.4094787,Did not like,987,7,0,Express,Damaged,131.1739728,1
2174,Home & Garden,5,27.21088363,Wrong item,100,2,0,Express,Opened,206.1447726,1
2175,Beauty & Health,4,263.9609454,No longer needed,949,13,2,Standard,Damaged,561.1197004,0
2176,Clothing,6,267.734168,Not as described,1067,7,0,Standard,Unopened,385.1902927,1
2177,Books,2,146.3175321,Did not like,640,14,2,Standard,Opened,552.9102639,1
2178,Home & Garden,2,338.2538626,Not as described,1091,10,0,Express,Unopened,62.54990726,1
2179,Books,2,473.5716351,Did not like,801,5,0,Express,Damaged,595.002619,1
2180,Home & Garden,9,236.1026869,Defective,369,13,2,Standard,Unopened,395.3971241,1
2181,Clothing,3,379.7213626,Did not like,997,12,2,Standard,Opened,152.1518348,1
2182,Books,4,330.1137245,Defective,518,8,2,Standard,Unopened,328.7265827,1
2183,Electronics,8,247.0120945,Wrong item,1450,5,0,Express,Damaged,501.0530947,0
2184,Home & Garden,4,43.90990391,Not as described,294,3,1,Express,Unopened,127.5977973,0
2185,Electronics,7,376.0399064,Did not like,354,1,1,Express,Unopened,384.7257456,0
2186,Books,5,194.3606946,Did not like,178,10,2,Standard,Defective,431.4572897,0
2187,Electronics,9,127.7574504,No longer needed,1221,2,2,Express,Opened,277.0525784,0
2188,Electronics,4,475.1689519,Not as described,1273,6,1,Standard,Defective,347.8805605,0
2189,Books,3,391.2813294,Wrong item,885,9,1,Standard,Damaged,510.5378184,1
2190,Clothing,2,481.8889672,Defective,913,4,2,Standard,Complete,573.4677362,0
2191,Electronics,1,142.9841274,Wrong item,546,6,2,Express,Damaged,354.8042304,0
2192,Electronics,6,421.1807972,No longer needed,222,6,2,Express,Damaged,436.4429068,1
2193,Clothing,2,311.706274,Wrong item,775,5,1,Express,Damaged,227.5433729,1
2194,Electronics,8,491.1217709,Defective,458,14,1,Standard,Damaged,233.7317161,0
2195,Electronics,6,474.2321339,Not as described,338,1,1,Express,Defective,538.6225555,0
2196,Electronics,5,487.0246616,No longer needed,904,4,2,Express,Damaged,104.2617607,1
2197,Beauty & Health,2,476.8484568,Did not like,782,14,0,Standard,Unopened,163.0182706,0
2198,Clothing,7,23.67721611,Did not like,768,10,1,Standard,Damaged,198.4417398,1
2199,Electronics,2,375.7209969,Not as described,303,14,0,Standard,Complete,101.8959682,0
2200,Clothing,5,150.5285894,Wrong item,242,9,0,Express,Opened,417.1892412,1
2201,Home & Garden,2,358.4130059,Did not like,286,5,1,Standard,Defective,548.4500812,1
2202,Home & Garden,2,490.6933766,No longer needed,221,7,1,Standard,Defective,64.84723062,0
2203,Electronics,7,38.89250754,Defective,1473,0,1,Express,Defective,188.7618721,0
2204,Clothing,9,292.1541596,Wrong item,1223,11,2,Standard,Defective,556.3366109,0
2205,Clothing,5,372.7775159,Defective,383,11,0,Standard,Damaged,306.0970934,0
2206,Clothing,7,141.6122155,Wrong item,1048,11,0,Express,Complete,537.0966278,0
2207,Beauty & Health,4,128.0585298,No longer needed,626,9,0,Standard,Damaged,569.2215127,1
2208,Home & Garden,2,48.96584259,Defective,483,6,0,Express,Opened,595.0149755,1
2209,Clothing,3,65.08153144,No longer needed,997,14,2,Standard,Opened,267.6435058,1
2210,Clothing,2,335.2399572,Defective,286,13,1,Express,Damaged,238.6365823,1
2211,Beauty & Health,5,262.5010971,Wrong item,1131,4,1,Standard,Damaged,461.7510816,1
2212,Beauty & Health,6,34.43466919,No longer needed,723,13,2,Standard,Damaged,377.0075927,0
2213,Clothing,7,485.4376442,Wrong item,644,13,1,Express,Complete,412.5620233,0
2214,Books,3,334.9020174,Wrong item,1013,6,0,Express,Defective,342.7995497,0
2215,Clothing,4,267.4249131,Defective,189,14,2,Express,Opened,332.7778216,1
2216,Clothing,8,150.9076336,Defective,595,2,2,Standard,Opened,223.2323613,0
2217,Beauty & Health,4,335.8874647,No longer needed,1059,3,0,Standard,Defective,377.5802055,1
2218,Beauty & Health,7,194.8005742,Did not like,215,1,2,Standard,Defective,197.5183141,0
2219,Clothing,6,357.1971981,Not as described,784,11,0,Express,Opened,245.6123539,1
2220,Clothing,7,347.6345217,Defective,1143,5,2,Standard,Opened,396.8269655,0
2221,Clothing,1,64.51702166,Wrong item,231,4,1,Express,Complete,400.1441919,0
2222,Beauty & Health,3,456.44514,Not as described,1415,14,0,Standard,Opened,367.4143447,0
2223,Clothing,6,253.7476408,No longer needed,1477,0,1,Express,Damaged,421.1010934,1
2224,Clothing,3,208.6135707,Not as described,1360,14,2,Express,Damaged,276.5523812,0
2225,Electronics,7,478.6218289,Not as described,322,0,2,Express,Defective,376.8939515,0
2226,Books,9,230.3404549,Did not like,535,7,2,Express,Defective,102.4073193,0
2227,Home & Garden,3,366.1860401,Did not like,1162,14,2,Standard,Damaged,316.0484105,0
2228,Books,1,334.4655091,Not as described,426,7,2,Express,Defective,372.3243769,1
2229,Electronics,6,99.26724708,Did not like,1332,5,1,Standard,Damaged,282.2134386,1
2230,Home & Garden,1,495.7485314,Did not like,205,10,0,Standard,Complete,59.33073191,0
2231,Clothing,1,242.5300747,Not as described,751,8,2,Express,Defective,435.5507935,0
2232,Electronics,8,209.4956348,Defective,1372,0,2,Express,Unopened,300.5193283,1
2233,Clothing,9,461.4144765,Did not like,666,14,2,Standard,Opened,135.6314553,1
2234,Beauty & Health,2,274.0344016,Not as described,729,9,1,Standard,Damaged,584.8847076,1
2235,Electronics,9,358.4369417,Defective,787,14,2,Standard,Opened,568.3276399,0
2236,Beauty & Health,5,426.1981027,Did not like,1477,7,2,Express,Opened,137.2775104,1
2237,Electronics,8,133.0373099,Not as described,569,1,2,Standard,Defective,438.963756,1
2238,Electronics,7,101.3439609,Did not like,824,7,0,Standard,Opened,334.6333737,1
2239,Beauty & Health,7,52.88326668,Defective,364,2,0,Standard,Unopened,209.1132144,0
2240,Home & Garden,4,450.6239836,Not as described,936,5,2,Standard,Defective,426.4045529,1
2241,Books,2,116.1762055,Defective,950,6,0,Standard,Damaged,296.3042743,0
2242,Clothing,5,167.7219412,Wrong item,1407,2,2,Standard,Opened,544.1787721,0
2243,Electronics,3,157.1873245,No longer needed,884,13,2,Express,Opened,436.998192,0
2244,Clothing,9,166.202234,Wrong item,633,1,0,Express,Complete,329.1721908,1
2245,Beauty & Health,6,340.6693409,Did not like,468,14,0,Express,Damaged,298.5363341,1
2246,Clothing,1,477.9745082,Defective,798,0,2,Express,Complete,67.36664226,1
2247,Beauty & Health,3,178.1376493,Not as described,1045,13,0,Express,Damaged,138.4700993,1
2248,Clothing,4,215.6706342,Defective,253,4,0,Standard,Opened,74.79210485,1
2249,Books,9,390.1505524,Did not like,719,0,0,Express,Opened,84.88627853,1
2250,Books,6,227.5222132,Not as described,415,0,1,Standard,Unopened,86.90076428,1
2251,Books,4,464.5005286,Wrong item,1423,4,1,Express,Defective,57.74528375,0
2252,Books,1,261.5446644,Defective,910,2,1,Express,Unopened,485.2404961,0
2253,Books,8,186.9127308,No longer needed,250,9,1,Express,Damaged,313.2144006,0
2254,Books,2,486.3547922,Did not like,274,2,1,Express,Damaged,462.0312198,0
2255,Beauty & Health,8,224.3753005,Did not like,1178,10,2,Standard,Damaged,142.2484239,1
2256,Electronics,6,130.9639382,Defective,878,6,0,Standard,Damaged,512.6678612,0
2257,Clothing,8,105.2963911,Wrong item,1434,14,1,Express,Defective,101.7589542,0
2258,Books,6,497.6870364,Wrong item,253,2,0,Standard,Opened,227.1347467,1
2259,Beauty & Health,5,381.4340927,No longer needed,600,1,2,Express,Unopened,253.8867355,1
2260,Beauty & Health,5,216.1567028,No longer needed,1313,2,0,Standard,Opened,179.652039,0
2261,Beauty & Health,8,416.6544046,Defective,605,14,0,Express,Complete,125.5170146,1
2262,Electronics,7,282.4669422,Not as described,248,10,2,Standard,Unopened,395.4466636,0
2263,Clothing,8,172.3469953,Wrong item,107,3,2,Standard,Damaged,54.66908689,1
2264,Electronics,8,376.8251882,Not as described,692,8,0,Express,Damaged,485.4004774,0
2265,Home & Garden,7,378.0294747,Not as described,690,14,0,Express,Complete,73.27645539,0
2266,Beauty & Health,2,260.08123,Defective,568,11,2,Standard,Unopened,580.2260347,1
2267,Home & Garden,9,41.67600337,No longer needed,420,1,1,Standard,Defective,527.5534672,1
2268,Books,7,56.97079356,Not as described,671,13,1,Express,Defective,278.0074694,0
2269,Books,6,398.5997499,Defective,550,5,1,Express,Damaged,128.4888815,1
2270,Electronics,9,415.2686605,No longer needed,227,4,1,Express,Damaged,528.8498451,0
2271,Clothing,1,345.5790793,Not as described,1410,5,0,Express,Damaged,404.2815397,0
2272,Home & Garden,2,422.7529162,Not as described,952,4,1,Standard,Complete,327.6273059,0
2273,Clothing,1,365.3539858,No longer needed,186,5,1,Standard,Complete,225.6740859,0
2274,Electronics,3,450.5286178,No longer needed,1204,11,2,Express,Opened,358.705583,0
2275,Books,5,92.19117085,Did not like,633,3,2,Standard,Complete,278.3292025,1
2276,Clothing,1,206.1159336,Did not like,1375,7,2,Express,Unopened,305.9515648,0
2277,Clothing,4,242.7731811,Defective,289,11,2,Standard,Complete,514.9986507,0
2278,Books,8,162.8786215,Defective,923,8,0,Standard,Unopened,573.8592153,1
2279,Home & Garden,6,368.1758951,Wrong item,478,9,0,Standard,Defective,579.4766951,0
2280,Books,1,457.9706301,Did not like,555,6,0,Standard,Opened,549.3637994,0
2281,Clothing,1,217.9914556,No longer needed,1131,13,1,Express,Complete,491.2443814,0
2282,Home & Garden,3,471.940143,Did not like,417,13,1,Express,Defective,299.5113987,0
2283,Home & Garden,8,268.0490754,Defective,433,13,0,Standard,Unopened,98.53394897,1
2284,Books,8,270.8075009,Defective,329,10,1,Standard,Opened,396.8363573,0
2285,Clothing,3,308.1053795,Defective,763,11,1,Express,Defective,271.1132966,0
2286,Electronics,7,148.7989113,No longer needed,607,0,1,Express,Unopened,427.8802148,0
2287,Clothing,3,204.0130492,Not as described,889,4,1,Express,Opened,171.4317812,0
2288,Beauty & Health,4,285.5539774,Defective,1023,6,1,Standard,Damaged,470.6014664,1
2289,Electronics,9,472.1517851,Did not like,1410,14,2,Express,Complete,143.8622805,1
2290,Home & Garden,4,328.4924377,Not as described,1068,4,0,Express,Damaged,494.716013,0
2291,Electronics,3,179.8959478,Did not like,859,4,0,Express,Damaged,551.4395838,1
2292,Home & Garden,5,25.02491519,Defective,545,11,1,Standard,Damaged,545.1698593,1
2293,Home & Garden,7,491.199512,No longer needed,1466,4,1,Standard,Defective,240.6295609,1
2294,Electronics,5,256.6325878,Not as described,424,4,2,Express,Damaged,264.3963062,0
2295,Home & Garden,4,470.477676,Not as described,976,12,0,Express,Damaged,510.9578517,0
2296,Home & Garden,8,283.6857122,Defective,266,10,2,Standard,Defective,430.6867675,1
2297,Beauty & Health,4,310.6231329,Defective,1419,4,2,Standard,Complete,339.6736654,1
2298,Clothing,2,361.7178828,Defective,680,0,0,Standard,Opened,578.3175645,0
2299,Clothing,6,174.0683522,Wrong item,1306,11,2,Express,Opened,333.9452189,1
2300,Beauty & Health,2,355.5123011,No longer needed,938,5,2,Express,Complete,184.0994633,0
2301,Electronics,3,272.8601167,No longer needed,1209,10,0,Standard,Defective,423.9482636,1
2302,Books,1,342.7903758,Defective,905,10,0,Express,Damaged,331.729483,1
2303,Books,5,421.1999652,Wrong item,1272,11,0,Standard,Opened,162.1630215,1
2304,Books,9,108.4299825,Defective,871,12,2,Standard,Complete,133.8369637,0
2305,Beauty & Health,2,314.504437,Defective,1027,5,1,Standard,Complete,245.2872519,1
2306,Beauty & Health,7,45.01343773,No longer needed,960,7,1,Express,Damaged,583.8522397,0
2307,Home & Garden,5,69.0152427,Wrong item,1055,13,1,Express,Complete,130.1702124,1
2308,Books,2,343.8052332,No longer needed,158,4,2,Express,Defective,309.283483,1
2309,Electronics,8,54.05007287,Defective,705,1,2,Standard,Defective,229.8100037,0
2310,Electronics,6,305.7717343,Did not like,104,12,1,Standard,Opened,568.6612667,1
2311,Books,4,125.6060474,Not as described,182,6,0,Express,Unopened,257.6210026,0
2312,Books,4,165.9607177,Defective,939,13,0,Standard,Complete,174.4407379,1
2313,Books,2,82.22552103,Wrong item,648,0,2,Standard,Defective,313.0208808,0
2314,Beauty & Health,3,139.3603934,Did not like,1150,4,1,Express,Damaged,134.5274597,0
2315,Beauty & Health,7,414.2200567,Wrong item,624,11,2,Standard,Damaged,258.6916993,1
2316,Beauty & Health,3,326.6616347,Defective,1101,4,2,Express,Unopened,452.8546254,0
2317,Clothing,5,475.8847015,Defective,513,11,1,Express,Unopened,379.6377529,1
2318,Electronics,6,43.39753057,Not as described,814,2,2,Express,Unopened,56.02003791,0
2319,Electronics,6,400.3577586,Wrong item,279,1,0,Standard,Damaged,323.8546139,0
2320,Home & Garden,4,355.557048,Did not like,882,10,0,Express,Complete,497.2295559,1
2321,Beauty & Health,6,145.2283065,Not as described,1000,3,1,Express,Defective,359.5398001,0
2322,Clothing,3,370.0000173,Wrong item,626,6,2,Standard,Damaged,308.7195164,1
2323,Clothing,7,363.943304,Defective,100,9,0,Express,Defective,278.2915011,1
2324,Electronics,7,240.4856975,Not as described,370,2,1,Express,Unopened,345.1599318,0
2325,Beauty & Health,4,350.547017,Defective,583,12,1,Standard,Opened,90.68586035,1
2326,Home & Garden,2,233.3988334,No longer needed,1055,13,1,Standard,Complete,489.8171091,0
2327,Beauty & Health,7,181.0618861,No longer needed,1171,14,2,Express,Unopened,521.1009465,1
2328,Books,3,243.915661,Not as described,793,5,1,Express,Unopened,375.7769117,0
2329,Beauty & Health,1,449.6621511,Not as described,1306,6,2,Standard,Defective,588.4476151,0
2330,Books,2,204.6002206,Wrong item,939,12,1,Express,Damaged,355.3736298,1
2331,Books,9,213.7703252,Did not like,472,14,2,Standard,Opened,64.94060478,1
2332,Home & Garden,8,312.0335493,Did not like,638,1,0,Standard,Complete,305.1197638,1
2333,Electronics,6,381.4397482,No longer needed,769,2,2,Express,Opened,269.9359195,0
2334,Beauty & Health,6,372.6180129,No longer needed,671,8,0,Express,Unopened,156.7511382,1
2335,Books,1,29.50339046,No longer needed,165,0,0,Express,Opened,343.9459314,1
2336,Beauty & Health,2,349.9593598,Defective,151,7,1,Standard,Complete,300.1323305,0
2337,Electronics,4,236.2659431,Did not like,569,0,0,Express,Unopened,144.1368792,0
2338,Electronics,3,271.5631844,Not as described,342,2,2,Standard,Complete,328.3555439,0
2339,Clothing,1,289.5984017,No longer needed,436,5,0,Express,Opened,508.9358007,0
2340,Electronics,8,371.2254162,Wrong item,855,10,2,Standard,Unopened,330.0905474,1
2341,Home & Garden,7,419.0398321,Not as described,1244,7,2,Standard,Unopened,169.5819969,0
2342,Books,4,330.2052534,Not as described,653,6,2,Standard,Complete,427.2387546,1
2343,Clothing,9,290.675466,Not as described,1168,2,1,Standard,Damaged,528.389466,0
2344,Home & Garden,4,199.4092423,Did not like,151,11,2,Standard,Unopened,239.8223231,0
2345,Beauty & Health,1,86.18154523,No longer needed,1274,5,1,Standard,Complete,89.08648699,0
2346,Books,1,480.1172872,Wrong item,512,0,0,Express,Complete,553.1634506,0
2347,Electronics,1,241.6843003,Defective,668,7,0,Standard,Complete,425.2206233,0
2348,Books,1,291.7818774,Wrong item,1332,8,1,Standard,Damaged,595.2915353,0
2349,Beauty & Health,4,380.5151069,Wrong item,107,8,0,Express,Defective,431.9991156,0
2350,Clothing,1,52.83703279,Wrong item,1045,13,0,Express,Unopened,118.3166537,0
2351,Clothing,2,430.4052843,Defective,346,3,0,Standard,Opened,288.2295561,1
2352,Clothing,4,402.5723568,Wrong item,933,3,0,Standard,Complete,73.57471927,0
2353,Electronics,7,391.7257193,Wrong item,1462,6,2,Standard,Opened,237.821859,1
2354,Home & Garden,2,30.55169923,No longer needed,511,6,0,Express,Complete,481.9112965,1
2355,Home & Garden,8,272.7290487,No longer needed,1051,10,2,Standard,Complete,355.5957963,0
2356,Books,7,46.04881795,No longer needed,1468,5,0,Standard,Unopened,302.4175548,0
2357,Electronics,9,284.4188378,Not as described,942,6,1,Standard,Damaged,516.31359,1
2358,Clothing,6,364.8551966,Wrong item,1419,13,1,Standard,Damaged,147.4071619,1
2359,Clothing,4,78.48812012,Did not like,334,0,2,Express,Opened,346.242961,1
2360,Beauty & Health,6,353.5438906,Did not like,741,8,1,Express,Defective,406.060401,1
2361,Beauty & Health,4,235.7757661,Did not like,687,13,2,Standard,Damaged,559.1711726,1
2362,Clothing,7,409.5454067,Defective,332,12,0,Express,Damaged,140.0124097,1
2363,Clothing,9,276.1226909,No longer needed,841,5,1,Standard,Defective,438.6779044,0
2364,Electronics,3,181.3383372,No longer needed,1096,7,2,Standard,Damaged,75.20181058,1
2365,Home & Garden,3,179.3559504,No longer needed,409,14,2,Express,Unopened,361.9943362,0
2366,Beauty & Health,2,450.7935296,Defective,1043,12,0,Standard,Unopened,404.7436939,0
2367,Home & Garden,1,237.3783606,Wrong item,1007,4,0,Express,Opened,511.957586,0
2368,Electronics,1,214.7618706,Not as described,800,11,1,Express,Opened,228.1076533,0
2369,Clothing,3,39.1393387,No longer needed,577,6,2,Standard,Opened,433.1813753,0
2370,Home & Garden,7,194.8758105,Wrong item,435,2,0,Express,Unopened,100.9824058,0
2371,Clothing,9,427.8209864,Did not like,151,9,1,Express,Opened,172.4049945,1
2372,Clothing,2,385.2740751,Not as described,645,0,2,Express,Opened,475.4210031,0
2373,Books,7,126.0383373,Did not like,400,6,0,Express,Unopened,540.959099,0
2374,Home & Garden,1,218.2671791,Wrong item,740,4,1,Standard,Defective,58.93693001,1
2375,Home & Garden,2,114.3582445,Wrong item,1366,0,1,Standard,Opened,141.5351345,1
2376,Clothing,6,478.0240721,Did not like,455,8,0,Express,Damaged,165.5890893,1
2377,Electronics,5,307.0965817,Not as described,919,8,0,Express,Unopened,335.6636095,1
2378,Books,8,382.0903004,Did not like,934,5,2,Express,Defective,134.7980709,0
2379,Clothing,2,362.6281518,Did not like,687,10,2,Express,Damaged,586.8351141,0
2380,Beauty & Health,1,439.3708944,Did not like,976,8,0,Express,Damaged,263.3241627,1
2381,Beauty & Health,7,475.6773337,Not as described,830,6,1,Express,Complete,128.5497131,1
2382,Books,6,35.57416341,Defective,1242,7,0,Express,Defective,475.8284987,1
2383,Electronics,8,488.1445664,Not as described,1494,10,2,Standard,Complete,358.9963008,0
2384,Clothing,8,437.8603823,Did not like,836,1,2,Standard,Unopened,552.7563311,0
2385,Home & Garden,2,203.8147562,No longer needed,1196,1,0,Standard,Defective,564.5781418,1
2386,Books,8,421.7932364,No longer needed,923,3,2,Standard,Complete,520.7376566,1
2387,Electronics,6,373.5478315,Wrong item,255,0,1,Standard,Unopened,360.3873208,0
2388,Home & Garden,9,400.6949008,Defective,870,7,2,Express,Opened,172.4304074,1
2389,Beauty & Health,7,125.9316958,Wrong item,1033,4,1,Express,Damaged,285.7201907,0
2390,Beauty & Health,2,331.3105769,Wrong item,675,11,2,Express,Unopened,315.4009479,1
2391,Home & Garden,8,32.44442926,No longer needed,1433,13,1,Standard,Defective,586.5383139,0
2392,Books,9,427.1499836,Not as described,1159,6,0,Standard,Damaged,188.9360883,0
2393,Beauty & Health,7,476.5006268,Wrong item,347,14,1,Express,Damaged,289.0996622,1
2394,Clothing,4,337.8192515,Wrong item,1167,11,0,Express,Unopened,359.2891908,0
2395,Home & Garden,9,266.0814335,Defective,552,1,2,Standard,Opened,265.1247472,1
2396,Home & Garden,4,368.3509229,No longer needed,1242,4,1,Standard,Unopened,116.3414318,1
2397,Beauty & Health,4,176.6534183,Not as described,1472,8,1,Express,Complete,539.742929,0
2398,Books,9,320.666142,Defective,792,8,2,Express,Complete,490.6667808,1
2399,Clothing,8,365.1070109,Not as described,1008,1,2,Express,Complete,191.0725805,0
2400,Books,4,88.48677511,Not as described,1039,13,1,Standard,Defective,296.1121117,1
2401,Electronics,8,87.23264264,Wrong item,1193,10,0,Express,Unopened,454.392079,0
2402,Electronics,8,363.7463253,Defective,1046,1,2,Express,Damaged,585.4638199,0
2403,Beauty & Health,7,227.2555972,Wrong item,553,4,1,Standard,Defective,142.1315491,1
2404,Beauty & Health,6,446.8167193,Did not like,366,2,2,Standard,Complete,400.8925048,0
2405,Beauty & Health,8,169.7306634,Not as described,830,12,2,Express,Defective,499.6532094,0
2406,Electronics,7,40.36675388,Defective,465,0,0,Standard,Damaged,64.24694874,1
2407,Books,5,331.940494,No longer needed,1310,10,0,Express,Defective,496.0426545,0
2408,Books,4,348.4348288,Wrong item,1350,12,0,Standard,Opened,484.4460019,0
2409,Beauty & Health,2,285.7239723,Did not like,160,14,1,Express,Complete,557.9153027,0
2410,Clothing,8,347.9996699,Did not like,267,0,2,Express,Unopened,96.43293834,1
2411,Books,9,271.4020853,Did not like,231,4,0,Standard,Complete,118.357973,0
2412,Electronics,4,352.4637517,Wrong item,254,2,1,Express,Complete,335.2759121,1
2413,Home & Garden,4,41.08995515,No longer needed,883,8,0,Express,Unopened,529.3938431,0
2414,Home & Garden,5,196.8307377,Defective,821,12,0,Standard,Unopened,530.9808136,0
2415,Home & Garden,2,121.1921206,Not as described,106,11,2,Standard,Damaged,435.0350655,0
2416,Clothing,7,67.67654653,No longer needed,622,2,1,Standard,Damaged,296.8081125,1
